weather_code,temperature_2m_max,temperature_2m_mean,sunshine_duration,precipitation_sum,rain_sum,wind_speed_10m_max,label
51,23.3,20.6,39297.3,1,1,12.2,el nino
53,23.7,21.2,39309.04,2.3,2.3,19.8,el nino
51,23.6,21.2,36173.31,1.5,1.5,14.6,el nino
51,25,21.8,39331.8,1.6,1.6,8.2,el nino
51,25,21.8,39342.79,0.8,0.8,12.4,el nino
53,23.2,20.7,38252.95,1.8,1.8,10.5,el nino
51,23.7,20.8,39363.84,0.2,0.2,12.2,el nino
51,23.2,20.6,36896.98,1.5,1.5,13.2,el nino
51,23.4,20.6,37393.92,1.1,1.1,13.9,el nino
51,23.2,20.8,38800.39,2.1,2.1,13.8,el nino
53,24,21.7,35801.58,3.5,3.5,10.2,el nino
53,25.5,22.2,39409.97,1.2,1.2,12.2,el nino
51,26.8,22.7,39417.89,0.6,0.6,10.5,el nino
51,25.9,22.4,26434.84,1.7,1.7,12,el nino
51,25.1,21.8,39432.24,0.5,0.5,12.6,el nino
53,24.1,21.7,23018.34,5.2,5.2,17,el nino
53,24.7,22.1,38797.33,4,4,9.5,el nino
3,25.1,21.7,39449.76,0,0,12.8,el nino
3,24.4,21.1,39485.09,0,0,12,el nino
3,24.4,21.1,39458.82,0,0,13.2,el nino
3,24.4,21.1,39462.61,0,0,12,el nino
3,25,21.1,39465.91,0,0,12.1,el nino
3,24.9,21.3,39468.76,0,0,10.7,el nino
53,24.4,21.2,32891.66,0.9,0.9,12,el nino
51,25,21.7,38137.54,0.3,0.3,12.5,el nino
51,24.8,21.8,38011.04,0.2,0.2,12.8,el nino
51,24.2,21.3,39493.97,0.6,0.6,11.9,el nino
61,21.3,19.9,25224.23,10.5,10.5,9.9,el nino
51,23.8,20.9,36182.12,1.2,1.2,11.5,el nino
51,25,21.8,29822.71,0.9,0.9,13,el nino
51,25,21.7,38337.4,0.2,0.2,13.6,el nino
51,24.6,21.8,39542.47,0.5,0.5,16.5,el nino
51,24.5,21.4,39474.92,0.4,0.4,13.5,el nino
51,24,21.1,30658.48,1.1,1.1,15.3,el nino
51,24.9,21.7,38658.61,0.3,0.3,14.4,el nino
51,24.8,21.9,37801.18,0.7,0.7,14.2,el nino
51,25,21.6,29254.33,1,1,14,el nino
3,25.1,21.8,39465.54,0,0,11,el nino
3,25.3,21.7,39734.54,0,0,13.6,el nino
1,25.4,21.5,39963.71,0,0,11.4,el nino
3,26.6,22.4,39490.05,0,0,13,el nino
51,25.3,21.9,35849.73,1,1,14,el nino
51,25.4,21.5,37002.83,0.1,0.1,13.9,el nino
51,24.6,21.3,39439.24,0.8,0.8,13,el nino
3,24.8,21.2,39532.55,0,0,14.6,el nino
53,24.9,20.8,37332.13,2.4,2.4,14.5,el nino
53,24.4,21.3,22566.93,4.6,4.6,12.2,el nino
53,23.1,21.1,35264.7,2.6,2.6,12.5,el nino
51,23.8,21.4,36459.92,1.1,1.1,13,el nino
2,26.1,21.6,39752.86,0,0,12.2,el nino
51,26,21.8,40027.59,0.1,0.1,12.4,el nino
51,24.5,21.7,24754.36,2,2,13,el nino
53,25.9,22.6,37835.19,2.1,2.1,13.4,el nino
3,26.5,22.8,39139.8,0,0,12.4,el nino
51,25.9,22.6,40305.98,0.8,0.8,12.4,el nino
51,25.3,22.4,40303.83,0.3,0.3,15.8,el nino
3,25.9,22.5,40403.74,0,0,15.8,el nino
63,26.2,22.3,35025.91,4.2,4.2,11.8,el nino
53,26.5,22.4,35741.4,1.1,1.1,13.2,el nino
55,24.7,21.6,35069.27,3,3,12.8,el nino
51,25.3,21.8,40499.61,0.2,0.2,10.7,el nino
2,25.8,22,41081.47,0,0,11.2,el nino
51,26,22.2,41109.39,0.2,0.2,10.1,el nino
51,25.4,21.5,31701.3,1.6,1.6,13.8,el nino
53,25.7,22.1,40175.43,3.1,3.1,11.5,el nino
55,26.4,22.8,39690,3.5,3.5,11.2,el nino
2,26.9,22.6,41220.94,0,0,12.9,el nino
1,27.2,22.8,41248.71,0,0,13.1,el nino
3,27.1,23,41276.39,0,0,13.5,el nino
51,27.8,23.5,39874.27,1.3,1.3,13.2,el nino
3,27.9,23.4,41331.43,0,0,11.5,el nino
51,27.7,23.2,41358.76,0.5,0.5,12.8,el nino
51,21.8,17.3,39622.68,0.2,0.2,3.7,la nina
63,21.7,16.9,30889.92,6.4,6.4,8.3,la nina
51,22.3,17.6,13184.33,0.1,0.1,9.4,la nina
51,21,17.2,21776.94,0.6,0.6,7.9,la nina
63,22,17.5,33562.02,9.8,9.8,6.3,la nina
51,23.4,18.1,39705.1,0.3,0.3,16.2,la nina
51,23.3,18,39812.65,0.5,0.5,13.2,la nina
51,23.1,18,39672.46,0.8,0.8,15,la nina
1,24.4,18,39600,0,0,12.9,la nina
1,24.6,18,40302.55,0,0,14.4,la nina
0,25,17.9,40486.23,0,0,15.7,la nina
3,24.5,18.2,40468.39,0,0,9.5,la nina
3,24.7,18.8,40155.09,0,0,9.9,la nina
3,24.7,18.8,40222.11,0,0,9.5,la nina
51,24.5,18.5,40130.36,0.2,0.2,7.1,la nina
63,22.2,18,34579.49,6.5,6.5,7.3,la nina
63,20.9,17.5,31056.93,24.5,24.5,7.3,la nina
63,20.6,16.9,34945.17,15.5,15.5,8,la nina
65,22,17.3,37372.29,22.8,22.8,5.7,la nina
63,21.4,16.9,28495.88,10.3,10.3,5.6,la nina
63,21.9,17.2,36497.88,8.9,8.9,4.4,la nina
63,21.3,17,22932.54,15.1,15.1,5.4,la nina
61,21.7,17.1,36493.66,5.4,5.4,6.7,la nina
63,21.5,17.1,39600,5,5,6.2,la nina
63,21.9,17.3,37688.61,16.9,16.9,4.7,la nina
65,22.1,16.9,39802.27,15.8,15.8,7.9,la nina
63,22.4,17,39684.7,13.4,13.4,6.1,la nina
63,20.4,16.3,19134.98,10.8,10.8,3.6,la nina
63,20.9,16.6,35219.37,9.1,9.1,4.7,la nina
63,21.8,16.4,39458.52,4.8,4.8,8.3,la nina
65,21.4,16.4,39600,25.9,25.9,5.4,la nina
63,21.5,16.7,39721.81,25,25,6.4,la nina
63,22.1,17.4,39529.9,13.8,13.8,8.2,la nina
63,21.2,17.2,37318.64,10.1,10.1,7.1,la nina
63,22.4,17.5,37721.94,6.8,6.8,8.2,la nina
63,21.2,17.2,38163.29,9,9,9.7,la nina
51,20.3,16.9,37686.84,0.5,0.5,20.4,la nina
51,21.9,17.4,28274.6,0.5,0.5,18.2,la nina
3,23.3,17.6,37575.36,0,0,9.5,la nina
3,24.1,18.4,39731.16,0,0,5.4,la nina
53,22.8,17.9,37581.15,1.6,1.6,7.5,la nina
51,23.2,17.9,39364.01,1,1,11,la nina
63,23.5,17.4,38572.38,4,4,8.3,la nina
63,22.3,17.6,38761.22,6.8,6.8,5.4,la nina
51,22.1,17.6,32404.54,1,1,8.7,la nina
63,22.8,17.9,35853.64,8.5,8.5,12.8,la nina
61,22.5,17.4,31795.89,3.5,3.5,14.5,la nina
51,22.4,17.5,34292.76,0.3,0.3,14.6,la nina
51,23.8,18.2,39671.78,0.1,0.1,15.3,la nina
1,23.9,18,39783.16,0,0,15,la nina
51,23.5,18.5,38054.26,0.9,0.9,10.4,la nina
51,25.1,18.7,40252.65,0.2,0.2,12.4,la nina
1,25,18.2,40286.2,0,0,16.3,la nina
51,25,18,40301.11,0.2,0.2,9.3,la nina
51,24.3,18.3,39672.96,0.1,0.1,14.3,la nina
1,24.5,18.2,40640.41,0,0,10.5,la nina
3,24.6,18.3,40042.09,0,0,5.4,la nina
53,23.3,17.6,34281.78,3.4,3.4,3.6,la nina
63,22.3,17.9,39066.29,8.2,8.2,10.5,la nina
53,22.3,18.3,40132.14,3.4,3.4,13,la nina
63,22.4,17.9,33732.71,14.5,14.5,8.9,la nina
63,22.3,17.6,33895.35,9.5,9.5,4.9,la nina
63,21.7,17.3,37885,20.8,20.8,7.3,la nina
61,22.2,17.1,40226.55,4.8,4.8,5.5,la nina
63,21.2,16.9,37067.08,12.6,12.6,4.7,la nina
63,21.5,17,40040.16,18.8,18.8,5.9,la nina
65,21.7,17.2,36233.1,21,21,6.5,la nina
63,21.8,17.1,30510.93,26.9,26.9,7,la nina
63,20.6,17.2,32208.05,4.5,4.5,10.1,la nina
61,22.5,17.8,39564.08,1.6,1.6,7.4,la nina
63,21.9,17.2,34924.77,23.5,23.5,4.8,la nina
63,20.9,17.1,38438.41,8.7,8.7,5.5,la nina
65,21.9,17.3,38848.69,10.4,10.4,7.1,la nina
63,22,17.5,36000,4.7,4.7,8.2,la nina
63,21.2,16.7,22449.73,12.9,12.9,4.2,la nina
63,21.1,16.4,22004.69,20,20,5.1,la nina
63,22.2,17.2,35647.36,6.2,6.2,6.1,la nina
61,21.3,17.1,30772.3,5.2,5.2,4.7,la nina
63,21.4,16.7,35898.54,18.8,18.8,5.1,la nina
61,20.5,16.5,33250.55,7.5,7.5,7.4,la nina
63,22.1,16.6,25725.65,6.8,6.8,12.3,la nina
61,21.4,16.3,32148.35,8.8,8.8,5.6,la nina
63,19.7,16.4,30701.79,15,15,5.4,la nina
61,19.7,16.1,17313.26,15.2,15.2,4.2,la nina
63,18.4,15.9,2303.42,16.8,16.8,7.1,la nina
53,20.1,16.1,8454.21,6.6,6.6,10.3,la nina
53,20.9,16.4,26121.91,2.6,2.6,7.2,la nina
51,22.6,17.1,34262.32,0.4,0.4,10.9,la nina
61,21.8,17,27073.15,3.1,3.1,12,la nina
51,23.2,17.5,39351.14,1.2,1.2,12.8,la nina
63,22.4,17.3,26399.09,15.2,15.2,5.6,la nina
63,21.3,17,34301.54,18,18,4.6,la nina
63,20.5,16.7,36606.68,19.6,19.6,6.2,la nina
63,21.4,16.9,31156.41,18.4,18.4,6.5,la nina
65,21.7,16.9,33097.63,27.3,27.3,5.1,la nina
63,21.4,17,35918.45,7.5,7.5,7.2,la nina
61,21,17.2,32859.04,4.6,4.6,8.7,la nina
63,21.5,17.1,34398.48,10.6,10.6,6.8,la nina
63,21.5,17.1,30896.37,11.1,11.1,7.7,la nina
63,22.1,16.9,33544.68,17.4,17.4,8.7,la nina
63,20.8,16.9,35624.14,6.4,6.4,9.5,la nina
51,20.6,16.7,21613.99,2,2,8.6,la nina
51,19.9,16.5,27451.06,1.2,1.2,11.2,la nina
51,21.6,16.9,38122.86,1.5,1.5,14.3,la nina
51,21.8,17.2,29418.78,3.3,3.3,14.6,la nina
53,20.7,17.1,17464.58,7.2,7.2,11.7,la nina
53,21.6,17.4,17170.75,7.1,7.1,12.3,la nina
51,20.3,16.9,12480.96,1.2,1.2,12.8,la nina
61,20,16.3,27697.85,9.8,9.8,5.1,la nina
61,21.3,17.1,28593.26,11.7,11.7,3.7,la nina
65,21.5,17.1,39269.03,22.6,22.6,6.1,la nina
63,22.2,16.5,38965.37,14.3,14.3,5.2,la nina
53,22.3,17.9,40221.61,3.5,3.5,5.8,la nina
53,22.5,17.6,32593.01,1.2,1.2,7.1,la nina
61,22.4,17.2,34870.71,5.4,5.4,7.9,la nina
51,22.8,17.6,40097.89,0.5,0.5,13.1,la nina
53,22.1,17.3,24527.45,2.5,2.5,10.5,la nina
53,22.5,17.6,29026.7,3.4,3.4,12.4,la nina
63,21.7,17.2,29186.68,7,7,9.5,la nina
63,19.6,16.4,25122.24,8,8,10.8,la nina
63,19.8,16.5,8993.55,9.8,9.8,9.4,la nina
53,21,16.9,36717.17,3.3,3.3,6.8,la nina
63,20.6,17.1,33507.28,13.4,13.4,3.4,la nina
65,21.5,17,29780.58,16.6,16.6,5.8,la nina
51,22.2,17.4,37777.91,1,1,10.2,la nina
63,21.5,16.7,30411.57,11.3,11.3,5.8,la nina
63,19.7,16.8,26207.68,15.2,15.2,10,la nina
53,19.7,17,25407.01,7.7,7.7,13.5,la nina
53,21.2,17.2,33214.18,4.6,4.6,13.8,la nina
63,20.9,17.2,33461.96,9.8,9.8,6.2,la nina
53,22.7,17.3,28352.6,3.1,3.1,7.4,la nina
63,21.3,17,37402.43,9.2,9.2,3.9,la nina
63,21.3,17.2,40353.49,10.4,10.4,5.4,la nina
63,21.7,17.1,39189.29,24,24,5,la nina
65,21.6,16.5,25458.97,29.9,29.9,5.2,la nina
63,22.3,16.7,25749.38,19.6,19.6,6.1,la nina
63,20.5,16.7,27940.44,12.2,12.2,8.8,la nina
53,21.4,17.2,33672.75,1.5,1.5,13.2,la nina
63,22.1,17.4,25880.76,8.8,8.8,10.4,la nina
63,21.4,17.4,36035.91,9.6,9.6,6.6,la nina
63,20.9,16.9,36896.87,12.7,12.7,4.3,la nina
63,21.1,16.7,33903.79,6.8,6.8,6.5,la nina
63,21.4,16.7,33755.96,9.1,9.1,3.7,la nina
63,20.9,16.4,29469.12,16.7,16.7,3.7,la nina
63,21.2,16.4,25638.01,17.6,17.6,3.8,la nina
63,20.3,16.5,23194.89,34,34,3.6,la nina
65,20.3,16.4,37499.76,15.4,15.4,6.8,la nina
63,21.4,16.8,39479.44,7.3,7.3,9.9,la nina
63,21.7,16.5,38984.01,9.4,9.4,14,la nina
51,21.1,16.8,37459.3,0.7,0.7,18.2,la nina
51,21.8,17.2,39115.52,0.5,0.5,11.3,la nina
63,22,16.8,38407.44,7.5,7.5,15.9,la nina
63,21.4,17.1,39860.03,3.9,3.9,11.8,la nina
63,21.6,16.6,23882.46,11,11,5.8,la nina
51,22.9,17.3,38267.15,0.4,0.4,14.7,la nina
51,21.9,16.9,26677.77,0.3,0.3,9.4,la nina
51,22.6,17.6,27195.47,0.2,0.2,17.3,la nina
3,22.5,17.1,39741.19,0,0,13,la nina
2,21.2,17,40176.78,0,0,4.4,la nina
51,22.6,17.5,40615.32,0.3,0.3,7.7,la nina
51,22.6,17.3,40611.52,0.5,0.5,5.8,la nina
51,23.1,17.4,39532.48,1.1,1.1,12.4,la nina
51,22.6,17.2,40350.54,1.2,1.2,9.5,la nina
51,21.8,17.4,39294.99,1,1,8,la nina
3,21.6,17.3,39237.09,0,0,8.7,la nina
51,20.6,16.7,40023.89,0.3,0.3,7.9,la nina
61,20.5,16.4,35132.42,4,4,6.9,la nina
51,20.9,16.6,38293.07,0.9,0.9,8.7,la nina
51,20.9,16.8,39348.8,1,1,9.1,la nina
51,21,16.7,36980.57,2.2,2.2,12.1,la nina
61,21,16.1,25314.21,5.8,5.8,6.5,la nina
63,20.4,16.1,19903.91,12.3,12.3,4.3,la nina
61,19.9,16.2,35892.16,5.9,5.9,4.9,la nina
63,20.2,16.6,38121.51,13.2,13.2,4.6,la nina
51,21.3,17,39517.81,1.5,1.5,4.2,la nina
63,21.1,16.7,33694.57,16.6,16.6,5.3,la nina
61,20.5,16.6,37825.34,5.4,5.4,4.4,la nina
63,20.9,16.5,34437.54,20.8,20.8,6.1,la nina
63,19.3,15.8,30426.5,20.5,20.5,5.4,la nina
61,19.2,15.5,0,15.4,15.4,6.4,la nina
63,19.6,15.7,35940.56,15,15,5.1,la nina
63,20,16.1,27245.49,20.1,20.1,6.6,la nina
61,20.6,16.4,29771.21,10.6,10.6,3.6,la nina
63,19.5,16.1,23263.71,9.9,9.9,6.2,la nina
63,19,15.8,12484.65,12.3,12.3,5.1,la nina
61,17.4,15.5,9073.52,16.1,16.1,4.5,la nina
61,19.2,15.6,12219.38,16.1,16.1,6.8,la nina
61,20.4,16.1,7797.66,16.4,16.4,7.3,la nina
63,17.8,15.5,10538.23,19.8,19.8,6.2,la nina
63,19,16,39600,10.2,10.2,8.7,la nina
63,20.3,16.2,38221.2,11.6,11.6,8.9,la nina
63,20.4,16.1,33775.6,15.2,15.2,9.1,la nina
61,18.9,16.1,37347.32,5.8,5.8,9.7,la nina
63,19.3,16.2,39443.79,8.7,8.7,10,la nina
55,20,16.6,39401.45,4.2,4.2,6.6,la nina
63,19.5,16.5,31777.47,16.1,16.1,3.8,la nina
63,22.3,16.3,33511.08,12.9,12.9,3.9,la nina
63,20.8,16.3,39600,7.2,7.2,4.8,la nina
65,21.2,16.7,25895.41,17.8,17.8,4.7,la nina
63,20.3,16.5,29937.55,12.1,12.1,6.1,la nina
61,17.1,15.9,21459.23,11.7,11.7,6.1,la nina
63,20.5,16.7,33336.26,14.7,14.7,8.4,la nina
55,20.2,16.7,13762.31,4.9,4.9,7.4,la nina
51,19.9,16.6,39672.54,1.1,1.1,9.8,la nina
65,20.2,16.5,39607.79,16.7,16.7,10,la nina
51,20.6,16.9,39117.13,0.5,0.5,13.7,la nina
51,20.2,16.7,39800.02,0.3,0.3,13,la nina
53,20.7,16.9,36851.76,2.7,2.7,6.2,la nina
63,19.8,16.3,35137.47,22.4,22.4,4,la nina
53,20.2,16,24683.19,0.8,0.8,6.1,la nina
53,20.4,16.3,35292.71,2.2,2.2,7.2,la nina
63,19.8,16.2,39600,10.6,10.6,4.4,la nina
51,21.2,16.4,40017.84,0.9,0.9,7.4,la nina
51,20.5,16.3,38074.77,0.3,0.3,7.9,la nina
51,21.1,16.4,36515.36,0.9,0.9,6.1,la nina
65,20.6,15.6,28800,16.5,16.5,3.7,la nina
63,20.1,15.9,35964.5,7,7,8.4,la nina
63,20.5,15.8,29901.13,7.7,7.7,7.1,la nina
61,19.2,15.6,24437.35,4.5,4.5,7,la nina
51,19.5,16.5,26310.72,0.9,0.9,7.7,la nina
51,19.7,15.8,34444.69,0.4,0.4,11.5,la nina
51,20.1,16.2,33133.78,1.4,1.4,12.2,la nina
51,20.3,16.4,40030.33,2.1,2.1,9.9,la nina
55,19.8,16,37138.89,3.3,3.3,7.1,la nina
51,20.3,16.4,39640,0.6,0.6,6.6,la nina
61,20.8,16.4,39600,9,9,6,la nina
63,20.7,16.3,31575.62,16.5,16.5,5.8,la nina
63,21,16.6,38343.18,22.9,22.9,6.8,la nina
63,21.2,16.2,38111.84,18.8,18.8,4.8,la nina
63,20.5,16.5,32698.16,17.9,17.9,6.6,la nina
55,20.2,16.5,39600,3.6,3.6,7.9,la nina
63,20.4,17.1,39600,5,5,8.7,la nina
63,21.3,17,39616.45,22.8,22.8,7.2,la nina
63,21.4,16.9,35817.66,18.4,18.4,5.4,la nina
63,21.1,16.4,34948.13,8.3,8.3,8,la nina
53,21.4,16.8,38523.45,6.4,6.4,5.3,la nina
63,21.6,16.8,36231.96,17.5,17.5,7.9,la nina
61,21.8,16.6,13295.49,7.4,7.4,8.3,la nina
55,21.3,16.4,39869.92,4.8,4.8,9.6,la nina
51,22.3,17.1,38485.23,0.1,0.1,8.9,la nina
51,22.8,17.3,39869.27,0.3,0.3,13.5,la nina
51,23.1,17.2,38085.33,0.6,0.6,12.7,la nina
63,21.5,16.9,33489,9,9,6.4,la nina
63,22.5,17.1,29416.06,11.6,11.6,6.9,la nina
61,20.6,16.9,36707.42,3.3,3.3,8.4,la nina
61,21.7,16.8,23807.24,7.1,7.1,12.5,la nina
51,21.9,17.3,37640.36,2.6,2.6,13.6,la nina
55,22.2,17,39600,1.7,1.7,5.7,la nina
63,20.6,16.4,26443.15,13.5,13.5,6.3,la nina
51,21.3,16.8,40013.18,0.6,0.6,10.2,la nina
51,20.7,16.5,36198.29,0.7,0.7,10.7,la nina
63,19.7,16.6,39600,4.5,4.5,9.9,la nina
61,21.1,17.2,33551.65,4.1,4.1,8.7,la nina
63,20.6,16.6,29967.71,20.2,20.2,5.2,la nina
63,21,16.6,39650.31,14.4,14.4,8.3,la nina
63,20.3,16.4,34255.4,21.4,21.4,5.7,la nina
63,19.7,16.2,31168.4,8.3,8.3,4.8,la nina
63,20.8,16.7,39600,11.5,11.5,6.1,la nina
65,21.5,16.8,35655.05,17.2,17.2,5.1,la nina
61,19.9,16.5,34867.67,7.9,7.9,7.2,la nina
63,21.1,16.6,28800,8.5,8.5,8.6,la nina
63,21.4,16.5,24944.95,11.5,11.5,6.9,la nina
55,19.8,16.5,26743.08,3.1,3.1,7.2,la nina
65,21.8,16.9,35823.32,15.7,15.7,5.9,la nina
61,21.5,16.8,32194.03,7.4,7.4,6.4,la nina
63,21.2,16.6,17789.78,15.1,15.1,5.2,la nina
63,19.5,16.6,30806.74,15.2,15.2,5.6,la nina
53,21.2,17.1,38947.58,2.3,2.3,7.1,la nina
53,21,17.5,39325.06,2,2,5.7,la nina
61,21.3,17.2,39864.92,3.5,3.5,4.7,la nina
63,20.7,17.1,39865.55,12.9,12.9,7.3,la nina
53,21.5,17.2,39650.26,3.5,3.5,10.5,la nina
63,21.7,17.4,39634.41,4.3,4.3,10.1,la nina
53,21.5,17.5,39709.84,2.7,2.7,8.8,la nina
63,20.8,16.8,29288.48,12.2,12.2,4.3,la nina
3,29,23.3,39247.25,0,0,7.4,la nina
3,28.9,23.4,39238.44,0,0,8.7,la nina
3,29.4,24,39178.5,0,0,13.6,la nina
3,29.8,24.7,37241.09,0,0,7,la nina
1,30.1,25.1,39214.74,0,0,5.6,la nina
3,29.6,25.1,39207.91,0,0,7,la nina
53,30.2,25.3,39201.71,1,1,7.1,la nina
51,29.8,25,39196.18,0.7,0.7,7.2,la nina
1,30.6,25,39191.37,0,0,6.9,la nina
2,29.1,24.1,39187.33,0,0,7.1,la nina
63,30.8,25.3,32442.14,11.1,11.1,7.3,la nina
3,29.9,24.9,39181.76,0,0,12.3,la nina
1,29.7,24.2,39180.32,0,0,8.6,la nina
2,30.5,24.3,39179.84,0,0,9.4,la nina
2,31.1,24.7,39180.39,0,0,7,la nina
51,31,25.4,39181.8,0.3,0.3,7.5,la nina
53,30.3,25.6,39183.89,1.7,1.7,7.6,la nina
53,30.3,25.6,38449.2,4.1,4.1,5.5,la nina
61,28.7,24.7,31047.36,12.2,12.2,5.6,la nina
53,28.5,24.6,36000,3.9,3.9,8.1,la nina
51,30.1,25.3,39199.12,0.1,0.1,5.5,la nina
2,30.4,25.2,39204.67,0,0,5,la nina
51,29.3,24.9,39210.93,0.2,0.2,8.7,la nina
51,29.7,25.2,39217.88,0.9,0.9,6.5,la nina
61,29.1,25.4,38751.78,4,4,5.8,la nina
53,30.9,25.4,39233.95,1.3,1.3,5.2,la nina
51,30.3,25.2,37372.78,0.7,0.7,7.5,la nina
2,30.8,24.7,39279.74,0,0,11.7,la nina
3,30.3,24.4,39263.47,0,0,12.2,la nina
51,30.4,24.6,37403.59,0.1,0.1,9.7,la nina
2,30.4,24.8,39286.82,0,0,12.9,la nina
3,30.3,25.1,38833.8,0,0,8.9,la nina
51,30.9,25.1,37583.94,0.4,0.4,13,la nina
1,31.1,25.3,39350.57,0,0,12.2,la nina
3,30.7,24.6,39342.57,0,0,14.5,la nina
3,30.4,24.2,39358.5,0,0,15.3,la nina
3,31.2,24.9,39375.35,0,0,12.7,la nina
3,30.7,24.5,39393.09,0,0,13.8,la nina
3,30.9,24.5,39432.3,0,0,8.2,la nina
51,31,24.5,38230.84,0.1,0.1,6.8,la nina
51,31.1,25.4,38617.59,0.1,0.1,8.4,la nina
3,31.6,25.9,39472.05,0,0,8.7,la nina
1,31.6,25.2,39493.61,0,0,10.2,la nina
1,31.1,24.8,39515.82,0,0,8.7,la nina
1,31.5,24.9,39557.54,0,0,5.8,la nina
3,31.8,25.4,38700.92,0,0,9.3,la nina
3,31.7,25.9,39573.51,0,0,10.2,la nina
3,31.9,25.4,39600,0,0,10.1,la nina
2,31.7,25.5,39618.45,0,0,5.8,la nina
2,31.7,25.3,39600,0,0,4.7,la nina
2,31.9,25.6,39618.45,0,0,5.4,la nina
3,31.6,26,39600,0,0,7.2,la nina
1,32,25.3,39600,0,0,16.8,la nina
3,32.3,25.7,39600,0,0,7.3,la nina
2,31.1,26,39600,0,0,9.2,la nina
3,31.4,25.6,39600,0,0,5.6,la nina
51,32.2,25.6,39600,0.1,0.1,9,la nina
2,32.3,26.3,39600,0,0,10.6,la nina
2,31.6,24.9,39600,0,0,15.9,la nina
2,32.1,24.9,39620.2,0,0,11.4,la nina
1,33.1,25.4,39620.59,0,0,10.3,la nina
2,32.4,25.7,39600,0,0,8.6,la nina
1,32.1,25.5,39600,0,0,8.1,la nina
51,30.9,25.5,39600,0.4,0.4,11.6,la nina
2,32.5,25.7,39622.38,0,0,8.2,la nina
2,32.6,25.5,39600,0,0,13,la nina
2,32.5,25.9,39600,0,0,13.9,la nina
51,32.9,26.7,39600,0.1,0.1,10.2,la nina
51,32.9,26.8,38006.15,1,1,9.3,la nina
63,32.2,26.3,39600,4.7,4.7,10.5,la nina
53,32.4,26.5,39600,1.7,1.7,6.8,la nina
2,33.9,26.8,39600,0,0,10.5,la nina
1,33.7,26.3,39664.09,0,0,6.8,la nina
51,33.1,26.3,39600,0.1,0.1,6.3,la nina
51,33.2,26.7,39725.81,0.4,0.4,9.8,la nina
3,31.4,26.6,39724.37,0,0,13.4,la nina
2,32.4,26.8,39340.88,0,0,13.9,la nina
51,32,26.6,39600,0.7,0.7,11.3,la nina
2,33.4,27.1,39792.64,0,0,8.1,la nina
63,32.6,26.4,33862.47,15.1,15.1,6.8,la nina
63,31.3,26.1,27619.89,10.6,10.6,5.7,la nina
63,29.2,25.4,26932.97,19.9,19.9,8.1,la nina
53,31.3,26.3,39704.6,1.4,1.4,9.5,la nina
51,32.5,26.6,40033.61,0.2,0.2,5.7,la nina
51,31.3,26.6,40035.68,0.5,0.5,6.2,la nina
51,31.5,26.4,39950.91,0.7,0.7,13.4,la nina
2,31.8,26.2,39774.76,0,0,16.6,la nina
51,32.8,26.4,38830.12,0.1,0.1,17.9,la nina
51,33,26.4,39676.65,0.1,0.1,17.5,la nina
2,33.9,26.8,40317.23,0,0,14,la nina
1,34.5,27.3,40602.11,0,0,9.1,la nina
1,35,27.8,40040.12,0,0,7.7,la nina
51,33.9,27.6,40712.83,0.1,0.1,9,la nina
2,34.7,27.8,40525.79,0,0,7.2,la nina
1,34.5,27.6,40826.32,0,0,11.7,la nina
51,34.2,27.7,40834.26,0.2,0.2,10.2,la nina
2,34.6,28,41043.48,0,0,7.7,la nina
51,34.9,27.6,40849.19,0.4,0.4,12.8,la nina
63,33.5,27.1,38423.93,9.2,9.2,11.6,la nina
55,32.1,26.7,40966.91,3.9,3.9,6.9,la nina
53,31.9,26.8,41184.48,1.5,1.5,7.2,la nina
51,33.2,27.3,41292.61,0.4,0.4,11.3,la nina
2,33.7,27.2,41202.36,0,0,14.6,la nina
2,33.1,27.1,41348.16,0,0,16,la nina
2,33.4,26.9,41375.23,0,0,10.6,la nina
1,33.6,27.3,41401.71,0,0,10.7,la nina
2,33.8,27.7,41427.58,0,0,7.4,la nina
1,34.4,27.9,41452.76,0,0,9.5,la nina
1,34.4,28.2,41477.19,0,0,7.3,la nina
61,33.9,27.7,38657.46,2.2,2.2,13,la nina
53,31.1,27,41259.93,4.2,4.2,8.7,la nina
63,32.1,26.7,41380.43,6.7,6.7,8.3,la nina
51,33.2,27.5,40463.38,0.3,0.3,7.7,la nina
1,33.8,27.3,41585.95,0,0,11.6,la nina
2,32.3,26.9,41604.59,0,0,8.4,la nina
61,31.3,26.7,28252.61,5.2,5.2,10.7,la nina
63,32.1,26.7,36394.35,9.1,9.1,6.3,la nina
51,32.4,26.8,41656.11,1.9,1.9,11.5,la nina
51,33.1,27.7,41299.42,0.3,0.3,11,la nina
53,32.9,27.4,40945.3,1.7,1.7,7,la nina
51,33.4,27.9,41667.58,0.4,0.4,9.8,la nina
2,34.6,28.1,41715.66,0,0,13.8,la nina
1,34.3,27.7,41728.72,0,0,8,la nina
1,33.8,27.7,41740.97,0,0,8,la nina
3,33.7,27.5,41752.39,0,0,12.1,la nina
51,32.7,27.7,41762.95,1.6,1.6,11.6,la nina
53,32.7,27.3,41772.62,1.7,1.7,8.4,la nina
51,30.1,26,36583.2,1.8,1.8,8.3,la nina
53,30.7,26.5,40597.85,1.7,1.7,10,la nina
53,31.9,26.9,41795.96,4.2,4.2,9.3,la nina
53,32,27.3,40332.66,2.4,2.4,5.9,la nina
